7449,"TMI # K2015 ""Child adopted by rich man in order to get rid of him."""
7450,"TMI # K955 ""Murder by burning."""
7451,"TMI # S331 ""Exposure of child in boat (floating chest)."""
7452,ETK 1228: Mother's Admonition
7453,ETK 1494b: The Son of Fisher
7454,"TMI # K1022.1.1 ""Jackal eating into elephant's dead body becomes a prisoner when it dries up;"""
7455,"TMI # J2136.6.1 ""Greedy jackal caught in carcass or dead bullock."""
7456,"TMI # K952.1.1 ""Jackal, swallowed by elephant so it can drink water in his belly, eats elephant's liver and kills him."""
7457,"TMI # K565.2 ""Jackal entrapped in elephant's carcass tells passing God to show his magic power by making it rain."""
7458,"TMI # F929.1 ""Elephant allows jackal to quench his thirst by entering through his mouth to his stomach."""
7459,"TMI # D2125.1 ""Magic power to walk on water."""
7460,"TMI # V51.1 ""Man who does not know how to pray so holy that he walks on water."""
7461,"TMI # K231.12.1 """" Come tomorrow ""."""
7462,"ATU # 815 * ""The Shoemaker Who Made Shoes for the Devil"""
7463,"TMI # K210 ""Devil cheated of his promised soul."""
7464,"TMI # B335 ""Helpful animal killed by hero's enemy."""
7465,"TMI # K1816.5 ""Disguise as goose-girl (turkey-girl)."""
7466,"TMI # B133.3 ""Speaking horse-head."""
7467,"TMI # H13.2.7 ""Recognition by overheard conversation with stove."""
7468,"TMI # H13.1.2 ""Recognition by overheard conversation with dog."""
7469,"TMI # K1911.1.1 ""False bride takes true bride's place on the way to the wedding."""
7470,"TMI # D1011 ""Magic animal head."""
7471,"TMI # H71 ""Marks of royalty."""
7472,"TMI # H151.12 ""Geese tell of beauty of their mistress and bring about recognition."""
7473,ETK 1716: The Water of Death and Beauty
7474,"TMI # L412 ""Rich man made poor to punish pride."""
7475,"TMI # B281.9.1 ""The cat as vixen's husband."""
7476,"ATU # 921A * ""The Frank Thief"""
7477,"TMI # K815.8 ""Hawk persuades doves to elect him their king."""
7478,"TMI # H607.3 ""Princess declares her love through sign language: not understood."""
7479,"TMI # K1814.2 ""Wife substitutes for princess who has been jailed with husband."""
7480,"TMI # K1765 ""Bluff in court: the stone in the purse."""
7481,ETK 1830b: The Wise Dreams
7482,"ATU # 1525G ""The Thief in Disguise (previously The Thief Assumes Disguises)"""
7483,"TMI # K311 ""Thief in disguise."""
7484,"ATU # 1376A * ""How a Husband Cures his Wife of Fairy Tales (previously Story-teller Interrupted by Woman)"""
7485,"ATU # 1365D ""Thank God the Basket Is Ready"""
7486,"ATU # 1354A * ""Widower's Relief"""
7487,"ATU # 1354C * ""Seemingly-Dead Woman Returns to Life"""
7488,"ATU # 1354D * ""Fertile Weather"""
7489,"ATU # 1362A * ""The Three Months' Child"""
7490,"ATU # 1360B ""Flight of the Woman and her Lover from the Stable"""
7491,"ATU # 1355C ""The Lord Above Will Provide"""
7492,"ATU # 1370B * ""Wife too Lazy to Spin"""
7493,"ATU # 1351G * ""Bearing his Cross"""
7494,"ATU # 1359B ""Husband Meets the Lover in the Wife's Place"""
7495,"ATU # 1371A * ""Darkening the Flour"""
7496,"ATU # 985 * ""The Suckled Prisoner"""
7497,"ATU # 774K ""St. Peter's Stung by Bees"""
7498,"TMI # K1513 ""The wife's equivocal oath."""
7499,"TMI # J2063 ""Distress over imagined troubles of unborn child."""
7500,ETK 311: The hat to the child
7501,ETK 2396: The Friar to the Girl
7502,"TMI # E711.10 ""Soul in sword."""
7503,"TMI # J681.1 ""Rat and frog tie paws together to cross marsh."""
7504,"TMI # J2234 """" Is that you or your brother? """""
7505,"TMI # G610.3 ""Stealing from ogre as task."""
7506,"TMI # G610.1 ""Stealing from revenge ogre."""
7507,"TMI # G514.1 ""Ogre trapped in box (cage)."""
7508,"TMI # G512 ""Ogre killed."""
7509,"TMI # D833 ""Magic object acquired by tricking giant."""
7510,"TMI # G610 ""Theft from ogre."""
7511,"TMI # D1300.2 ""Cap gives magic wisdom."""
7512,"TMI # K316.1 ""Theft from giant by fishing through chimney."""
7513,"TMI # G520 ""Ogre deceived into self-injury."""
7514,"TMI # L311 ""Weak (small) hero overcomes large fighter."""
7515,"TMI # G610.2 ""Stealing from ogre to help a friendly king."""
7516,"TMI # K335.0.1 ""Owner frightened from goods by report of approaching enemy."""
7517,"TMI # D1065.1 ""Magic boots."""
7518,"TMI # D1300.1 ""Hat gives magic wisdom."""
7519,"TMI # K337 ""Oversalting food of giant so that he must go outside for water."""
7520,ETK 1775: Please-Per there were to be slaughtered
7521,ETK 1894: The Troll's Lighted Horse and Sun.
7522,ETK 1918: Bitte-Virp
7523,ETK 1964: Guldbuk Solviser and Harp
7524,ETK 2070: Lille Bæk
7525,ETK 2078: Candlestick Pig and Carpet
7526,ETK 2307b: The Troll's Four Clenods
7527,"TMI # X416 ""Parson preaches so that half the congregation weeps and half laughs."""
7528,"TMI # F383.4 ""Fairy must leave at cockcrow."""
7529,"TMI # F344.1 ""Fairies remove hunchback's hump (or replace it)."""
7530,"TMI # F331.1 ""Mortal wins fairies' gratitude by joining in their dance."""
7531,"TMI # F331.4 ""Mortal wins fairies' gratitude by playing for their dance."""
7532,"TMI # J2415 ""Foolish imitation of lucky man."""
7533,"TMI # F331.3 ""Mortal wins fairies' gratitude by joining in their song and completing it by adding the names of the days of the week."""
7534,"TMI # F340 ""Gifts from fairies."""
7535,"TMI # F261 ""Fairies dance."""
7536,"TMI # F331.2 ""Mortal wins fairies' gratitude by letting them cut his hair and shave him."""
7537,"TMI # F451.5.1.4 ""Dwarfs' gold."""
7538,ETK 287: The Bad Jew
7539,ATU # 571A
7540,"TMI # D812.3 ""Magic object received from devil."""
7541,"TMI # K1217 ""Tale of the basin."""
7542,"TMI # D1413.7 ""Basin to which one sticks."""
7543,"TMI # D1413.8 ""Chamber pot to which one sticks."""
7544,ETK 643: Per Smith's Whip
7545,ETK 818: A grapple
7546,ETK 1093: Pyt!
7547,ETK 2517: Æ Hopikik
7548,"TMI # J581.1 ""Wolf as a dog's guest sings."""
7549,ETK 1779: The castle the Sun for the Sun.
7550,"TMI # A2271.1 ""Thrush teaches dove to build nest."""
7551,"TMI # H1210.1 ""Quest assigned by father."""
7552,"TMI # B493.1 ""Helpful frog."""
7553,"TMI # H1301.1 ""Quest for the most beautiful bride."""
7554,"TMI # H1307 ""Quest for the smallest of dogs."""
7555,"TMI # H1306 ""Quest for the finest of lines."""
7556,"TMI # H1305 ""Quest for the best of bread."""
7557,"TMI # B493.2 ""Helpful toad."""
7558,ETK 306: Dug Gold Ring and Wife
7559,ETK 489: Jens from Tis Mill
7560,ETK 731: The cat at the castle
7561,ETK 2229: The boy and the rat
7562,ETK 2368: The Red Cat
7563,"TMI # K373 """" Owner has refused to accept it. """""
7564,ETK 980b: In the Writing Chair
7565,"TMI # K555.2 ""Respite from death gained by long-drawn-out song."""
7566,"TMI # K555.2.2 ""Escape by singing an endless song."""
7567,ETK 958: The Player and the Devil
7568,"TMI # Q321 ""Laziness punished."""
7569,"TMI # A2233.1.3 ""Shrew refuses to help make road: dies on road."""
7570,"TMI # A2233.1.2 ""Snake refuses to help make road: dies on road."""
7571,"TMI # A2233.1 ""Animals refuse to help you well (make road) and are punished."""
7572,"TMI # A2233.1.1 ""Animals refuse to help you well: may not drink from river or spring."""
7573,"TMI # X1739.2 ""Lie: man makes drinking water from his own skull."""
7574,"TMI # X1036.1 ""Lie: the great stable: distance to stall."""
7575,"TMI # X1858 ""Lie: man cuts ice with own head."""
7576,"TMI # X1726.2 ""Man cuts off own head, picks it up and replaces it."""
7577,"TMI # X920 ""Lie: the big man."""
7578,"TMI # K1271.1 ""Threat to tell of amorous intrigue used as blackmail."""
7579,"TMI # X1237 ""Lie: remarkable ox or steer."""
7580,"TMI # X1547.2 ""Lie: river of honey."""
7581,"TMI # H342.1 ""Suitor test: forcing princess to say,"" That's a lie. """""
7582,"TMI # X1424 ""The great mushroom."""
7583,"TMI # H84.3 ""Flail substantiates story of witnessing threshing in heaven."""
7584,"TMI # K1271.1.2 ""Princess made to speak desired words when hero threatens to report (falsely) her amorous conduct."""
7585,ETK 126: Tossepigs in Fjæborg
7586,ETK 149: The Princess Who Lied
7587,"ATU # 430 ""The Donkey (Asinarius)"""
7588,ETK 470: Per Shooter from Greenland
7589,ETK 524: The Princess Who Said Lie
7590,ETK 655: The Miss Who Said Lies
7591,ETK 670: Tosseri in Fjatbjærg
7592,ETK 715: The Greatest Lie
7593,ETK 1056: Lies for the Princess
7594,ETK 1073: It was a lie
7595,ETK 1227: It's a lie!
7596,ETK 1288: It's a lie
7597,ETK 1323: The Long Lie
7598,ETK 1415: It's a lie
7599,ETK 1452: The Long Lie
7600,ETK 1553: The Greatest Lie (fragment)
7601,ETK 1733: The girl who said lie
7602,ETK 1781: The Great Lie
7603,ETK 1834: It's a lie
7604,ETK 1855: The Princess Who Lied
7605,ETK 2001: It's a lie!
7606,ETK 2005: It's a lie!
7607,ETK 2014: It's a lie!
7608,ETK 2044: The Long Lie
7609,ETK 2106: Lie
7610,ETK 2224: The Greatest Lie
7611,ETK 2337: It's a lie!
7612,ETK 2351: It's a lie!
7613,ETK 2365: The Greatest Lie
7614,ETK 2414: A Fair Trade
7615,ETK 2453: The Princess Who Lied
7616,"TMI # J1177 ""Story told to discover thief."""
7617,"TMI # H1552.1 ""Which was the most generous - husband, robber, or lover?"""
7618,"TMI # M261 ""Chaste woman promises herself to her lover when the rocks leave the coast. (They are moved by magic.)"""
7619,"TMI # K1981.1 ""Trickster feigns deafness and gets hospitality from miser."""
7620,"TMI # K942 ""Angry man kills his own horse by mistake."""
7621,"TMI # K258 ""Stolen property sold to its owner."""
7622,ETK 170: The Ranger of the Warrior
7623,ETK 348: Man's own Aries
7624,ETK 488: Hans and Sallingboen
7625,ETK 2025: The reluctant farmer
7626,ETK 2377: Revenge of the Gnier
7627,ETK 2549: Your own Aries
7628,"TMI # K2213.1 ""Matron of Ephesus."""
7629,ATU # 224 *
7630,"TMI # J951.2 ""Jay in peacock's (pigeon's) skin unmasked."""
7631,"TMI # J1062.1 ""Frog as beauty doctor unable to cure his own ugliness."""
7632,"TMI # J1791.6.2 ""Ogre sees beautiful woman reflected in water."""
7633,"TMI # J1141.1.1 ""Largest part of a prize to go to the guilty man."""
7634,"TMI # K402 ""The lamb without a heart."""
7635,"TMI # E26.1 ""Resuscitation by command to arise."""
7636,ETK 537b: Brother of Sant-Peders
7637,"TMI # J1442.7 ""The cynic and the bastard stone-thrower."""
7638,"TMI # Q433.3 ""Zeus has imprisoned dogs embassy for fouling his court."""
7639,"TMI # A2232.8 ""Dog's embassy to Zeus chased forth; dogs seek ambassador: why dogs sniff each other under leg."""
7640,"TMI # X1215.11 ""Lie: the split dog."""
7641,"TMI # R157.1 ""Youngest sister rescues older."""
7642,"TMI # C920 ""Death for breaking taboo."""
7643,"TMI # P252.2 ""Three sisters."""
7644,"TMI # G551.2 ""Rescue of sister from ogre by another sister."""
7645,ETK 115: The mountain man's mound
7646,ETK 164: The Sisters of the Bear Man
7647,ETK 397: The Sisters of the Bear Man
7648,ETK 515: The service of the Bear Man
7649,ETK 534: Beard Man's Beard
7650,ETK 666: The girls at the Trolden
7651,ETK 879b: Kiss
7652,ETK 1152: The Sisters of the Bear Man
7653,ETK 1252: The sisters at Troldert
7654,ETK 1457: The Sisters of the Bear Man
7655,ETK 1809: The Three Sisters of the Star
7656,ETK 1810: The girls in Bjærgmandens Bo
7657,ETK 1819: The Sisters of the Bear Man
7658,ETK 2032: In the Bjærgmand Mound
7659,ETK 2125: The Sisters of the Bear Man
7660,ETK 2197: The sisters have the Bear Man
7661,ETK 2358: The Sisters of the Bear Man
7662,ETK 2460: The Three Girls at the Bear Man
7663,"TMI # H573 ""Answer to riddle found by trickery."""
7664,ETK 2015: The lice skin
7665,"TMI # J2417.2 ""To imitate the leader."""
7666,"TMI # J1845 ""Serfs congratulate their master."""
7667,"ATU # 1539 ""Cleverness and Gullibility"""
7668,"TMI # K131.1 ""Rabbit sold as letter carrier."""
7669,"TMI # K113.4 ""Alleged resuscitating wall sold."""
7670,"TMI # K1068.2 ""Teaching Latin."""
7671,"TMI # K111.1 ""Alleged gold-dropping animal sold."""
7672,"TMI # K111.2 ""Alleged bill-paying hat sold."""
7673,"TMI # K911.1 ""Sham death to wound enemies."""
7674,ETK 174: The three students
7675,ETK 535: Rogue and Fool
7676,ETK 938: Kjeld and Marie
7677,ETK 1060: Rogue and Fool
7678,ETK 1296: The Scoundrel and the Scars
7679,ETK 1301: Rogue and Fool
7680,ETK 1502: The Three Rams
7681,ETK 1665: Rogue and Fool
7682,ETK 1707: Pouls Levnet
7683,ETK 2301: Per and the Prangers
7684,"ATU # 282B * ""Conversation of Fly and Flea"""
7685,"TMI # A2332.1.2 ""How fly got his eyes."""
7686,"ATU # 1561 * ""A Cure for Nearsightedness (previously The Boy"" Loses his Sight "")"""
7687,"TMI # J1561.4.2 ""The boy loses his sight."""
7688,"TMI # K445 ""The emperor's new clothes."""
7689,"ATU # 1738B * ""The Clergyman's Dream"""
7690,"TMI # K721 ""Cock persuaded to crow with closed eyes."""
7691,"TMI # K815.1 ""Fox persuades cock to come down and talk to him."""
7692,ETK 2277: The Fox and the Chef
7693,ETK 613: Riber Creamer
7694,"TMI # J1967 ""Numskull bales out the stream."""
7695,"TMI # U31 ""Wolf unjustly accuses lamb and eats him."""
7696,"TMI # J1169.4 ""The is beheaded."""
7697,"TMI # S241.1 ""Unwitting bargain with devil evaded by driving dog over bridge first."""
7698,"TMI # E341.1 ""Dead grateful for having corpse ransomed."""
7699,ETK 1536: The companion
7700,ETK 2283b: The dead helper
7701,"TMI # J1446 ""Aaron's censer."""
7702,"TMI # J1262.3 ""Acting according to the note."""
7703,"TMI # K891.5.1 ""Animals (Giants) enticedoverprecipice."""
7704,"TMI # K891.5.2 ""Dupecrowdedoverprecipice."""
7705,ATU # 1587 **
7706,ATU # 883C *
7707,"TMI # S322.1.3 ""Father condemns daughter to death because he believes her unchaste."""
7708,ETK 77: The King of Spain
7709,ETK 1367: The scorned Skipper wife
7710,"TMI # K1132 ""Peter receives the blows twice."""
7711,"TMI # K1756 ""Ogre terrified by an iron man."""
7712,"TMI # G519.1 ""Ogre's wife killed through other tricks."""
7713,"TMI # D1311.11.1 ""River says,"" The time has come but not the man ""."""
7714,ATU # 1487 *
7715,"ATU # 811A * ""The Boy Promised (Destined) to Go to the Devil Saves Himself by His Good Conduct"""
7716,"TMI # Z47.1 ""Series of trick exchanges: razor – pot – bride – drum by tricky fox."""
7717,"TMI # Z39.9 ""Series of things acquired by mouse"""
7718,ATU # 860A *
7719,"ATU # 1565 * ""The Big Cake"""
7720,"TMI # K2311 ""The single cake."""
7721,"TMI # J1761.2 ""White mare thought to be church."""
7722,ATU # 2022A
7723,ETK 12: The hen that drowned
7724,"TMI # T69.1 ""100 brothers see 100 sisters as wives."""
7725,"TMI # E715.1 ""Separable soul in bird."""
7726,"ATU # 753A ""Unsuccessful Resuscitation"""
7727,"TMI # K52.1 ""Contest in seeing sunrise first: sun on the trees."""
7728,ETK 388: The house with German
7729,ETK 1093b: The Sun's Skin
7730,"TMI # H1199.12.2 ""Task: pasturing witch's cattle (really her daughters)."""
7731,"ATU # 288B ** ""Festina Spring (Haste Makes Waste)"""
7732,"TMI # L148.1 ""If you hurry you won't get there."""
7733,ATU # 1470 *
7734,ATU # 56C *
7735,"TMI # F641.2 ""Man can hear ant leave fifty miles away."""
7736,"TMI # H1142 ""Task: drinking enormous amount."""
7737,"TMI # D2144.1.2 ""Man with power to make everything freeze."""
7738,"TMI # F621 ""Strong man: tree-puller."""
7739,"TMI # F641.1 ""Man can hear grass (wool) grow."""
7740,"TMI # F633 ""Mighty drinks."""
7741,"TMI # F641.3 ""One can hear one sleeping by putting ear to ground."""
7742,"TMI # F681.1 ""Marvelous runner keeps leg tied up."""
7743,"TMI # F632 ""Mighty eater."""
7744,"TMI # H1127 ""Task: carrying off huge quantity of money."""
7745,"TMI # H1511 ""Heat test."""
7746,"TMI # F661.5.3 ""Skillful marksman shoots left eye of fly at two miles."""
7747,ETK 593: The strange Stal brothers
7748,ETK 977: The six Stal brothers
7749,ETK 1386: Heels in Ord
7750,ETK 1946: The Good Companions
7751,ETK 2033: The Good Companions
7752,"TMI # Z23 ""How the Rich Man Paid His Servant (The Salary of the Rich Man)."""
7753,"TMI # F451.2.3.1 ""Long-bearded dwarf."""
7754,"TMI # F451.5.2.1 ""Ungrateful dwarf."""
7755,"TMI # F451.6.1 ""Dwarf caught by beard in cleft of tree."""
7756,"TMI # W154.2 ""Monster ungrateful for rescue."""
7757,"TMI # H431.1 ""Shirt as chastity index."""
7758,"TMI # J1545.4 ""Theexiledwife'sdearestpossession."""
7759,"TMI # H430 ""Chastity index."""
7760,"TMI # H431.2 ""Handkerchief as chastity index."""
7761,"TMI # K542 ""Escape by falsely reporting one's ability to escape."""
7762,"ATU # 283H * ""The Dungbeetle Keeps Destroying Eagle's Eggs"""
7763,"ATU # 1533B ""The Third Egg"""
7764,"TMI # J1539.2 ""Scholar given third egg."""
7765,"TMI # J1442.1 ""The cynic wants sunlight."""
7766,"TMI # K84.1 ""Contest in shrieking or whistling."""
7767,"TMI # K1011 ""Eye-remedy."""
7768,ATU # 1738A *
7769,"TMI # F875 ""Iron bands around heart keep it from breaking."""
7770,"TMI # C41.2 ""Tabu: letting ball fall into water."""
7771,"TMI # S215.1 ""Girl promises herself to animal suitor."""
7772,"TMI # D195 ""Transformation: man to frog."""
7773,"TMI # D734 ""Disenchantment of animal by admission to woman's bed."""
7774,"TMI # D712.2 ""Disenchantment by slinging against something."""
7775,"TMI # N777 ""Dropped ball (basket) leads to adventures when recovery is attempted."""
7776,"TMI # G423 ""Ball falling into water puts person into ogre's (witch's, water spirit's) power."""
7777,"TMI # D395 ""Transformation: Frog Two Person."""
7778,"TMI # B245.1 ""King of frogs."""
7779,"TMI # K1361.1 ""Transformed person sleeps before girl's door, at foot of bed, in bed."""
7780,ETK 78: The Scratches
7781,ETK 319: The Scrotum
7782,ETK 596: The scrap heap
7783,ETK 657: Pulling of 'Scrap Bus'
7784,ETK 726: The frog
7785,ETK 1748: The frog
7786,ETK 1754: The Enchanted Prince
7787,ETK 1821: The Girl and the Frog
7788,ETK 1845: The Princess and the Tussen
7789,ETK 1869: The frog
7790,ETK 1945: The Sister's Punishment
7791,ETK 2063: Between the Well
7792,ETK 2147: The frog
7793,ETK 2523: Toad
7794,ETK 2555: Between the Well
7795,"TMI # J369.2 ""Ape throws away nut because of its bitter rind."""
7796,"TMI # D1900 ""Love induced by magic."""
7797,"TMI # D856 ""Magic object acquired by gaining love of owner."""
7798,"TMI # L210 ""Modest choice best."""
7799,ETK 241: A good childhood friend
7800,ETK 2280: A good woman test
7801,"TMI # C11 ""The Old Man and Death."""
7802,"TMI # J2133.5 ""People hang down in a chain until top man spits on his hands."""
7803,ATU # 300A *
7804,"TMI # D1186 ""Magic spindle."""
7805,"TMI # D945 ""Magic hedge."""
7806,"TMI # D1962.1 ""Magic sleep through curse."""
7807,"TMI # D1960 ""Magic sleep."""
7808,"TMI # F312 ""Fairy presides at child's birth."""
7809,"TMI # C120 ""Tabu: kissing."""
7810,"TMI # M412.1 ""Curse given at birth of child."""
7811,ETK 1850: The Princess in the Underground Castle
7812,"TMI # X111.4 ""Deaf peasant: the wedding invitation."""
7813,"ATU # 1533C ""The Clever Division of the Herd"""
7814,"TMI # J1249 ""Clever dividing - miscellaneous."""
7815,"ATU # 425 * ""The Insulted Bridegroom Disenchanted (previously Enchanted Animal Husband Insulted by Guests)"""
7816,"TMI # K815.13 ""Cat makes truce with mice."""
7817,"TMI # X111 ""Deaf men and their answers."""
7818,ETK 2501: The Deaf Man
7819,"ATU # 1620 * ""The Conversation of Two Handicapped Persons (previously The Conversation of the One-eyed Man and the Hunchback)"""
7820,"TMI # B765.2 ""Snake lays aside his crown to bathe."""
7821,"TMI # D1011.3.1 ""Magic serpent's crown."""
7822,"TMI # B112 ""Treasure-producing serpent's crown."""
7823,"TMI # B244.1 ""King of serpents (snakes)."""
7824,ATU # 152B *
7825,"TMI # J1935.1 ""Boot sent by telegraph."""
7826,"TMI # H507.1 ""Princess offered to man who can defeat her in repartee."""
7827,ETK 147: Virgo Gloende-Ast
7828,ETK 1111: Virgo Honor Ass
7829,ETK 1804: Silly-Hans who could answer
7830,ETK 1835: The Princess there
7831,ETK 2048: Heel in Ord
7832,ETK 2073: The hook in the Talk
7833,ETK 2449: The Girl Who Was Bound in Words
7834,"TMI # K1515 ""The animal in the chest."""
7835,ETK 541: Goat's Goat in the Store
7836,ETK 555: Goat's Goat in the Store
7837,"TMI # A2275.5.3 ""Bat, diver, and thornbush shipwrecked."""
7838,"TMI # A2471.4 ""Why diver always looks at sea."""
7839,"TMI # A2275.3 ""Animal cries reminiscent of former life as man."""
7840,"TMI # H1021.8 ""Task: spinning gold."""
7841,"TMI # H521 ""Test: guessing unknown propounder's name."""
7842,"TMI # N475 ""Secret name overheard by eavesdropper."""
7843,"TMI # C432.1 ""Guessing name of supernatural creature gives power over him."""
7844,"TMI # F451.5.1.19 ""Dwarfs help human beings with spinning."""
7845,"TMI # H521.1 ""Test: guessing unknown propounder's age."""
7846,"TMI # C821 ""Tabu: finding age of monster."""
7847,"TMI # F381.1 ""Fairy leaves when it is named."""
7848,ETK 1377: Space tax
7849,ETK 2387: Wheelbarrow
7850,"TMI # J1061.1 ""The cock and the pearl: prefers a single corn to a peck of pearls."""
7851,"TMI # D1412.2 ""Magic pot draws person into it."""
7852,"TMI # D851 ""Magic object acquired by exchange."""
7853,"TMI # D1605.1 ""Magic thieving pot."""
7854,ETK 10: The pot
7855,"ATU # 280 ""The Ant Carries a Load as Large as Himself"""
7856,ETK 375: The pot
7857,ETK 774: The pot that pimped
7858,ETK 1745: The pot
7859,ETK 2143: The pot that pimped
7860,ETK 2432: The pot that pimped
7861,ETK 378: The Bold Prayers
7862,"TMI # J1742 ""The countryman in the great world."""
7863,"TMI # J1401 ""The tailor's dream."""
7864,"TMI # X1112 ""Hunter catches fish in boots while wading."""
7865,"ATU # 1566 ** ""Butter vs. Bread"""
7866,"TMI # K478 ""Butter weighed with the bread."""
7867,"ATU # 1545 * ""Keeping Warm in Bed"""
7868,"TMI # J2422 ""The scythe cuts one man's head off."""
7869,"TMI # K1655 ""The lawyer's mad client."""
7870,ETK 566: Attorney's Payment
7871,ETK 1055: The pig sale
7872,ETK 1620: Pyt!
7873,"ATU # 275A ""The Race between Hare and Tortoise (previously Hare and Tortoise Race: Sleeping Hare)"""
7874,"TMI # K11.3 ""Hare and tortoise race: sleeping hare."""
7875,"TMI # L351 ""Contest of wind and sun."""
7876,"TMI # J229.10 ""The smaller the evil the better."""
7877,"TMI # J1442.13 ""The smallest woman makes the best bride."""
7878,"ATU # 774F ""St. Peter with the Fiddle"""
7879,"TMI # H1222 ""Prince a-hunting enters on quest."""
7880,ETK 2029: The desired castle
7881,ETK 2357: The bound Hind
7882,"ATU # 1562A """" The Barn is Burning! """""
7883,"TMI # J1269.12 ""Youth announces fire in imitation of priest's metaphorical language."""
7884,ETK 391: Special Names
7885,ETK 1851: The Strange Names
7886,ETK 1969: The Strange Names
7887,ETK 2385b: The Strange Names
7888,ETK 2493: The Strange Names
7889,ETK 2546: The Strange Names
7890,"ATU # 752B ""The Forgotten Wind"""
7891,"TMI # J755.1 ""The forgotten wind."""
7892,"ATU # 285A * ""The Adder Poisons the Children's Food"""
7893,"TMI # B831 ""Animals try in vain to repair sleigh."""
7894,"TMI # K1465 ""Blinded slave's revenge."""
7895,"TMI # J2712.2 ""Guess how many eggs I have and you will get all seven."""
7896,"ATU # 965 * ""Robbers' Alarm Bell"""
7897,"TMI # K413 ""Thieves stretch chain across road and evade pursuers."""
7898,"ATU # 992A ""The Adulteress's Penance"""
7899,"ATU # 1536B ""The Three Hunchback Brothers Drowned"""
7900,"ATU # 1525C ""Fishing in the Street (previously The Traveler Watches the Man Fishing in the Street)"""
7901,"ATU # 1572B * ""What God Gave Him"""
7902,"ATU # 1545B ""The Boy Who Knew Nothing of Women"""
7903,"ATU # 1638 * ""Why It's Not a Sin for a Gypsy to Steal"""
7904,"ATU # 1562C * ""Miser Eats at Night"""
7905,"ATU # 1639 * ""The Royal Order Concerning Clothing (formerly King Enriches Clothier)"""
7906,"ATU # 1545A * """" It's a Man! """""
7907,"ATU # 1533A ""Hog's Head Divided According to Scripture"""
7908,"ATU # 1572L * ""No Pay for Lying in the Sun"""
7909,"ATU # 1585 * ""The Farmer's Promise"""
7910,"ATU # 1577 ** ""The Blind Man Tricked"""
7911,"ATU # 1536A ""The Woman in the Chest"""
7912,"ATU # 1526A ** ""Waiting until the Tower Falls"""
7913,"ATU # 1635 * ""Eulenspiegel's Tricks"""
7914,"ATU # 1530 * ""The Man and his Dogs"""
7915,"ATU # 1539A * ""Closing Up the Wine Cask"""
7916,"ATU # 1578 * ""The Inventive Beggar"""
7917,"TMI # X111.7 ""Misunderstood words lead to comic results."""
7918,"TMI # X1031 ""Lie: the great kitchen."""
7919,"TMI # X1031.1.1 ""Lie: The great kettle."""
7920,"TMI # A2251.1 ""Ant carries load as heavy as himself."""
7921,"TMI # J2137.1 ""The louse invites the flea."""
7922,"TMI # S438 ""Abandoned queen blinded."""
7923,"TMI # L71 ""Only the youngest of a group of imprisoned women refuses to eat her newborn child."""
7924,"TMI # S435 ""Cast-off wife abandoned in pit."""
7925,"TMI # G264 ""La Belle Lady Sans Thank You."""
7926,"TMI # G369.1.5 ""Man persecuted by a rakshasa in the form of beautiful wench."""
7927,"TMI # G72.2 ""Starving woman abandoned in cave eats newborn child."""
7928,"TMI # J2381 ""Question: did the man ever have a head?"""
7929,"TMI # K71 ""Deceptive contest in carrying a tree: riding."""
7930,ATU # 560C *
7931,"TMI # E235.4.4 ""Return from dead to punish theft of liver from man on gallows."""
7932,"TMI # G60 ""Human flesh eats unwittingly."""
7933,"TMI # E235.4.2 ""Return from dead to punish theft of leg from grave."""
7934,"TMI # E235.4.1 ""Return from dead to punish theft of golden arm from grave."""
7935,"TMI # E235.4 ""Return from dead to punish theft of part of corpse."""
7936,"TMI # E236.1 ""Return from dead to demand clothing stolen from grave."""
7937,"TMI # Z13.1 ""Speech counts frighten listener: yell's"" Boo ""at exciting point."""
7938,"TMI # E235.4.3 ""Return from dead to punish theft of bone from grave."""
7939,ETK 2224c: Man's Liver
7940,"TMI # J1448 ""The contagious yawns."""
7941,"TMI # H181 ""Recognition by unmasking."""
7942,"TMI # T45 ""Lover buys admission to woman's room."""
7943,"TMI # T72.2.1 ""Prince marries scornful girl and punishes here."""
7944,"TMI # T251.2 ""Taming the shrew."""
7945,"TMI # K1361 ""Beggar buys right to sleep before the girl's door, at foot of bed, in bed."""
7946,"TMI # K1817.1 ""Disguise as beggar (pauper)."""
7947,"TMI # T62 ""Princess to marry first man who asks for her."""
7948,"TMI # L431 ""Arrogant mistress repaid in child by her lover."""
7949,"TMI # T76 ""Princess calls her suitors ugly names."""
7950,"TMI # H465 ""Test of wife's endurance."""
7951,"TMI # K1817.3 ""Disguise as harper (minstrel)."""
7952,"TMI # K1818.3 ""Disguise as madman (fool)."""
7953,ETK 25: Per Red Hat
7954,ETK 422: The Spodan Princess
7955,ETK 1084: The Proud Princess
7956,ETK 1404: The Proud Princess
7957,ETK 2040: Prince Taghat
7958,ETK 2171: King Threshold
7959,ETK 2526: The Spodan Princess
7960,"TMI # X900 ""Humor of lies and exaggeration."""
7961,"TMI # K1551.1 ""Husband returns secretly and kills unwelcome suitor."""
7962,"TMI # K2322 ""The three hunchback brothers drowned."""
7963,ETK 1927: Student Behavior
7964,ETK 2230b: Addition to Skgr II 236
7965,"TMI # K1535 ""Adulteress transforms her husband into an animal to get rid of him."""
